estratopri,ur,coll1,sexo_std,ur_num,age_gender_clean,ed_clean,colocup4an_clean,etid_clean,cs1_num,cs5_num,cs7_num,infrax_clean,wc1_clean,wc2_clean,wc3_clean,trust_num,leg_num,l1_clean,just1_clean,resp1_clean,poley1_clean,poley2_clean,poley3_clean,pr1_clean,pr5_num,pet1_num,pet3_num,effec1_num,effec2_num,eff1_num,eff2_num,aoj21_clean,prot3_clean,colseg_clean,cp6_clean,cp13_clean,colcp8a_clean,pn4_clean,noncontacts_num,refusal_num,resp1_likert,just1_likert,poley1_likert,poley2_likert,poley3_likert
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,10,Trabajando?,Mestiza,4,5,4,Más de 3 horas,No,Sí,Sí,4,5,Derecha,Nunca,Rara vez,Rara vez,Algunas veces,Nunca,5,5,3,4,4,4,5,5,Delincuentes comunes,No ha participado,Peor,Una o dos veces al año,Nunca,Nunca,Insatisfecho(a),0,0,2.0,1.0,2.0,3.0,1.0
Pacífica,Urbano,,Mujer,1,Hombre adulto joven,11,Trabajando?,Mestiza,1,5,2,Entre 10 y hasta 30 minutos,No,Sí,No,3,5,5,Algunas veces,Algunas veces,,Algunas veces,,5,4,5,5,7,2,1,4,Ninguno,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,3.0,3.0,,3.0,
Pacífica,Urbano,,Mujer,1,Hombre adulto mayor,6,Trabajando?,Blanca,5,5,7,Más de 30 minutos y hasta una hora,No,No,No,5,4,Derecha,Siempre,Siempre,Nunca,Nunca,Siempre,6,5,1,1,7,6,1,4,Guerrillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,5.0,5.0,1.0,1.0,5.0
Pacífica,Rural,,Mujer,0,Mujer adulta,11,Se dedica a los quehaceres de su hogar?,Mestiza,6,5,5,Entre 10 y hasta 30 minutos,Sí,Sí,Sí,6,5,Derecha,Siempre,Siempre,Nunca,Rara vez,Nunca,6,6,4,,6,6,4,2,Guerrillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,5.0,5.0,1.0,2.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,11,Trabajando?,Blanca,7,7,4,Entre 10 y hasta 30 minutos,No,No,No,5,2,2,Frecuentemente,Siempre,Nunca,Nunca,Nunca,Alquilada,4,4,4,4,5,1,4,Crimen organiado y narcotraficantes,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,5.0,4.0,1.0,1.0,1.0
Pacífica,Urbano,,Hombre,1,Hombre adulto joven,11,Trabajando?,Negra,7,6,6,Entre 10 y hasta 30 minutos,Sí,Sí,No,2,4,Izquierda,Algunas veces,Rara vez,Algunas veces,Siempre,Rara vez,Otra situación,2,3,3,3,3,7,5,Policía o militares,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,2.0,3.0,3.0,5.0,2.0
Pacífica,Rural,,Mujer,0,Mujer adulta,13,Trabajando?,Mestiza,7,7,7,Más de 1 hora y hasta 3 horas,No,No,No,2,3,2,Algunas veces,,Nunca,Nunca,Nunca,5,2,7,,4,7,1,1,Guerrillas,No ha participado,Peor,Una o dos veces al año,Nunca,Nunca,Insatisfecho(a),0,0,,3.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta joven,11,Trabajando?,Mestiza,6,5,4,Más de 30 minutos y hasta una hora,No,No,No,6,7,Izquierda,Frecuentemente,Siempre,Nunca,Nunca,Nunca,5,6,7,7,7,6,4,7,Pandillas,No ha participado,Igual,Nunca,Una o dos veces al mes,Nunca,Satisfecho(a),0,0,5.0,4.0,1.0,1.0,1.0
Pacífica,Rural,,Mujer,0,Hombre adulto,11,Trabajando?,Mestiza,5,5,5,Más de 30 minutos y hasta una hora,Sí,Sí,No,5,6,Izquierda,Frecuentemente,Frecuentemente,Rara vez,Nunca,Nunca,5,4,7,7,5,5,6,6,Crimen organiado y narcotraficantes,No ha participado,Mejor,Nunca,Nunca,Nunca,Satisfecho(a),0,0,4.0,4.0,2.0,1.0,1.0
Pacífica,Rural,,Mujer,0,Hombre adulto mayor,5,Se dedica a los quehaceres de su hogar?,Mestiza,7,7,7,Entre 10 y hasta 30 minutos,No,No,No,6,5,,Siempre,Siempre,Nunca,Nunca,Nunca,6,5,6,5,5,5,2,4,Delincuentes comunes,No ha participado,Mejor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,5.0,5.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Hombre adulto,15,Trabajando?,Mestiza,7,6,7,Menos de 10 minutos,No,No,No,4,7,8,Nunca,Siempre,Nunca,Nunca,Nunca,5,4,1,1,1,5,4,7,Delincuentes comunes,No ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Muy insatisfecho(a),0,0,5.0,1.0,1.0,1.0,1.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,11,Se dedica a los quehaceres de su hogar?,Mestiza,7,7,2,Más de 30 minutos y hasta una hora,No,No,No,7,7,Derecha,Siempre,Siempre,Nunca,Nunca,Nunca,7,7,1,1,7,7,4,7,Guerrillas,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Muy insatisfecho(a),0,0,5.0,5.0,1.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Mujer adulta,18+,Trabajando?,Blanca,3,4,3,Más de 1 hora y hasta 3 horas,No,No,No,2,2,Izquierda,Algunas veces,Algunas veces,Frecuentemente,Algunas veces,Algunas veces,6,1,3,6,1,1,3,6,Pandillas,No ha participado,Igual,Una o dos veces al mes,Una o dos veces al mes,Una o dos veces al mes,Satisfecho(a),0,0,3.0,3.0,4.0,3.0,3.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto joven,13,Es estudiante?,Otra,7,5,4,Entre 10 y hasta 30 minutos,No,No,No,5,7,4,Rara vez,Algunas veces,Frecuentemente,Frecuentemente,Algunas veces,Propia,2,3,1,4,4,4,6,Pandillas,No ha participado,Peor,Una o dos veces al año,Una o dos veces al mes,Nunca,Insatisfecho(a),0,0,3.0,2.0,4.0,4.0,3.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto mayor,11,Se dedica a los quehaceres de su hogar?,Mestiza,5,2,5,Menos de 10 minutos,Sí,Sí,No,2,4,Izquierda,Rara vez,Rara vez,Nunca,Nunca,Nunca,Propia,1,6,7,2,4,2,4,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,2.0,2.0,1.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta mayor,5,Se dedica a los quehaceres de su hogar?,Blanca,1,1,,Más de 30 minutos y hasta una hora,No,No,No,7,7,5,,Siempre,Nunca,Nunca,,,,,,,7,1,1,,No ha participado,,Una o dos veces al mes,Una o dos veces al año,Nunca,,0,0,5.0,,1.0,1.0,
Orinoquía-Amazonía,Urbano,,Hombre,1,Mujer adulta mayor,18+,Trabajando?,Mestiza,7,5,4,Más de 30 minutos y hasta una hora,No,No,No,6,6,3,Rara vez,Algunas veces,Nunca,Rara vez,Rara vez,Prestada/cedida o compartida,5,7,7,4,4,6,3,Delincuentes comunes,Sí ha participado,Igual,Una o dos veces al mes,Nunca,Nunca,Satisfecho(a),0,0,3.0,2.0,1.0,2.0,2.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto,11,Está buscando trabajo activamente?,Mestiza,3,2,2,Más de 1 hora y hasta 3 horas,No,No,No,4,4,3,Frecuentemente,Nunca,Nunca,Rara vez,Rara vez,Prestada/cedida o compartida,4,4,5,4,4,4,4,Delincuentes comunes,No ha participado,Igual,Una vez a la semana,Nunca,Una o dos veces al mes,Insatisfecho(a),0,0,1.0,4.0,1.0,2.0,2.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto mayor,5,No trabaja y no está buscando trabajo?,Blanca,5,4,3,Más de 30 minutos y hasta una hora,No,No,No,3,4,7,Algunas veces,Rara vez,Nunca,Rara vez,Nunca,Otra situación,5,2,1,3,4,6,2,Pandillas,No ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Satisfecho(a),0,0,2.0,3.0,1.0,2.0,1.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Mujer adulta mayor,11,Se dedica a los quehaceres de su hogar?,Mestiza,4,3,4,Más de 1 hora y hasta 3 horas,No,No,No,5,7,7,Frecuentemente,Rara vez,Nunca,Siempre,Rara vez,6,2,5,6,1,2,1,7,Delincuentes comunes,No ha participado,Igual,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,2.0,4.0,1.0,5.0,2.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto,13,Trabajando?,Mestiza,6,6,5,Menos de 10 minutos,No,Sí,No,5,6,7,Frecuentemente,Frecuentemente,Nunca,Nunca,Nunca,Otra situación,3,,1,4,4,4,5,Guerrillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,1,4.0,4.0,1.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto mayor,9,Trabajando?,Mestiza,3,2,2,Más de 3 horas,No,No,No,3,5,2,Rara vez,Rara vez,Nunca,Nunca,Rara vez,Otra situación,3,7,7,3,3,6,7,Pandillas,Sí ha participado,Igual,Una o dos veces al mes,Una o dos veces al mes,Nunca,Satisfecho(a),0,0,2.0,2.0,1.0,1.0,2.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto,11,Trabajando?,Indígena,6,5,5,Más de 30 minutos y hasta una hora,No,No,No,6,7,2,Frecuentemente,Frecuentemente,Nunca,Nunca,Nunca,Otra situación,5,5,7,3,6,6,7,Pandillas,Sí ha participado,Peor,Nunca,Una o dos veces al año,Nunca,Insatisfecho(a),0,0,4.0,4.0,1.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Mujer adulta,11,Está buscando trabajo activamente?,Indígena,1,1,1,Más de 1 hora y hasta 3 horas,Sí,Sí,No,1,1,8,Frecuentemente,Algunas veces,Frecuentemente,Frecuentemente,Algunas veces,Otra situación,3,4,6,1,1,7,4,Vecinos de su barrio o comunidad,Sí ha participado,Igual,Nunca,Una o dos veces al año,Una o dos veces al año,Satisfecho(a),0,0,3.0,4.0,4.0,4.0,3.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto,8,Está incapacitado permanentemente para trabajar?,Blanca,7,7,7,Menos de 10 minutos,No,No,No,7,7,Derecha,Siempre,Siempre,Nunca,Rara vez,Rara vez,7,7,7,7,7,7,7,7,Vecinos de su barrio o comunidad,No ha participado,Mejor,Una o dos veces al año,Nunca,Nunca,Satisfecho(a),0,0,5.0,5.0,1.0,2.0,2.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta joven,11,Es estudiante?,Mestiza,4,3,1,Más de 30 minutos y hasta una hora,No,Sí,No,1,1,5,Nunca,Nunca,Siempre,Algunas veces,Rara vez,Alquilada,1,2,3,1,1,1,1,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),1,1,1.0,1.0,5.0,3.0,2.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto mayor,5,Está incapacitado permanentemente para trabajar?,Mestiza,2,2,2,Más de 1 hora y hasta 3 horas,Sí,Sí,No,4,6,8,Algunas veces,Frecuentemente,Rara vez,Nunca,Rara vez,Prestada/cedida o compartida,7,3,1,4,4,4,6,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,4.0,3.0,2.0,1.0,2.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Mujer adulta,,Se dedica a los quehaceres de su hogar?,Mestiza,7,5,5,Más de 30 minutos y hasta una hora,No,No,No,2,7,5,Algunas veces,Algunas veces,Frecuentemente,Algunas veces,Algunas veces,Prestada/cedida o compartida,3,5,3,3,2,4,2,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Satisfecho(a),0,0,3.0,3.0,4.0,3.0,3.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto joven,11,No está trabajando en este momento pero tiene trabajo?,Mestiza,6,5,4,Más de 30 minutos y hasta una hora,Sí,Sí,No,3,5,5,Algunas veces,Siempre,Algunas veces,Nunca,Algunas veces,,4,4,5,5,5,1,2,Pandillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,5.0,3.0,3.0,1.0,3.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Mujer adulta,18+,Trabajando?,Mestiza,5,5,5,Más de 30 minutos y hasta una hora,No,No,No,3,3,5,Rara vez,Algunas veces,Frecuentemente,Frecuentemente,Rara vez,Otra situación,4,4,4,7,2,4,3,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,3.0,2.0,4.0,4.0,2.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta joven,11,Es estudiante?,Blanca,7,5,3,Entre 10 y hasta 30 minutos,No,No,No,4,7,8,Frecuentemente,Frecuentemente,Rara vez,Rara vez,Frecuentemente,Alquilada,3,3,1,4,4,2,5,Delincuentes comunes,No ha participado,Peor,Una o dos veces al mes,Una vez a la semana,Nunca,Insatisfecho(a),0,0,4.0,4.0,2.0,2.0,4.0
Orinoquía-Amazonía,Urbano,,Mujer,1,Mujer adulta joven,15,Es estudiante?,Indígena,7,6,6,Más de 30 minutos y hasta una hora,No,No,No,6,7,4,Frecuentemente,Siempre,Nunca,Nunca,Nunca,6,6,5,,6,7,4,3,Crimen organiado y narcotraficantes,No ha participado,Peor,Nunca,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,5.0,4.0,1.0,1.0,1.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Mujer adulta mayor,13,Se dedica a los quehaceres de su hogar?,Blanca,7,5,5,Más de 30 minutos y hasta una hora,Sí,Sí,No,4,3,5,,Frecuentemente,,,Frecuentemente,Otra situación,4,4,4,3,4,5,3,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,,Insatisfecho(a),0,0,4.0,,,,4.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto joven,11,Está buscando trabajo activamente?,Blanca,5,5,4,Entre 10 y hasta 30 minutos,No,No,No,4,5,5,Nunca,Nunca,Algunas veces,Algunas veces,Algunas veces,Prestada/cedida o compartida,3,4,4,3,3,3,4,Pandillas,No ha participado,Peor,Una o dos veces al año,Una o dos veces al mes,Una o dos veces al mes,Insatisfecho(a),0,0,1.0,1.0,3.0,3.0,3.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto joven,11,Trabajando?,Mestiza,5,5,5,Más de 3 horas,No,No,No,3,5,5,Siempre,Algunas veces,Siempre,Siempre,Frecuentemente,5,4,7,7,2,2,3,4,Crimen organiado y narcotraficantes,No ha participado,Mejor,Nunca,Nunca,Una o dos veces al año,Satisfecho(a),0,0,3.0,5.0,5.0,5.0,4.0
Orinoquía-Amazonía,Urbano,,Hombre,1,Hombre adulto joven,11,Es estudiante?,,5,4,4,Más de 1 hora y hasta 3 horas,Sí,Sí,No,3,6,5,Rara vez,Rara vez,Frecuentemente,Algunas veces,Algunas veces,Prestada/cedida o compartida,3,,,1,3,2,7,Delincuentes comunes,No ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,2.0,2.0,4.0,3.0,3.0
Andina,Urbano,,Mujer,1,Hombre adulto joven,3,No trabaja y no está buscando trabajo?,,6,6,,Menos de 10 minutos,Sí,Sí,No,6,6,7,,Siempre,Rara vez,Algunas veces,Rara vez,Propia,1,1,,3,3,4,5,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Satisfecho(a),0,0,5.0,,2.0,3.0,2.0
Andina,Urbano,,Mujer,1,Mujer adulta,11,Está buscando trabajo activamente?,Blanca,3,3,2,Más de 30 minutos y hasta una hora,No,No,No,3,3,6,Algunas veces,Rara vez,Nunca,Nunca,Algunas veces,Otra situación,4,2,2,3,3,2,2,Pandillas,No ha participado,Igual,Una o dos veces al mes,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,2.0,3.0,1.0,1.0,3.0
Andina,Urbano,,Mujer,1,Mujer adulta mayor,18+,Se dedica a los quehaceres de su hogar?,Mestiza,7,6,6,Entre 10 y hasta 30 minutos,No,Sí,No,7,6,5,Rara vez,Siempre,Nunca,Nunca,Nunca,6,6,5,1,5,7,1,1,Delincuentes comunes,Sí ha participado,Peor,Nunca,Una o dos veces al año,Nunca,Muy insatisfecho(a),0,0,5.0,2.0,1.0,1.0,1.0
Andina,Urbano,,Mujer,1,Hombre adulto joven,16,Trabajando?,Mestiza,3,4,3,Más de 3 horas,No,No,No,2,5,3,Rara vez,Nunca,Siempre,Siempre,Siempre,Otra situación,2,5,5,1,1,3,5,Policía o militares,Sí ha participado,Peor,Una o dos veces al mes,Una vez a la semana,Nunca,Satisfecho(a),0,0,1.0,2.0,5.0,5.0,5.0
Andina,Urbano,,Mujer,1,Mujer adulta mayor,11,Trabajando?,,5,5,5,[No Leer] No hay Policía/ No llegaría nunca,No,No,No,2,5,5,Rara vez,Rara vez,,,Rara vez,Prestada/cedida o compartida,2,2,,2,2,1,7,,No ha participado,Peor,Nunca,Nunca,Nunca,Muy insatisfecho(a),0,0,2.0,2.0,,,2.0
Andina,Urbano,,Mujer,1,Hombre adulto mayor,18+,Trabajando?,Blanca,7,7,7,Entre 10 y hasta 30 minutos,Sí,Sí,No,5,7,Izquierda,Algunas veces,Algunas veces,,Algunas veces,,Alquilada,1,7,7,3,5,1,5,Delincuentes comunes,Sí ha participado,Peor,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,3.0,3.0,,3.0,
Andina,Urbano,,Mujer,1,Mujer adulta joven,11,Trabajando?,Mestiza,3,6,6,Más de 30 minutos y hasta una hora,No,Sí,No,3,2,Izquierda,Algunas veces,Algunas veces,Nunca,Nunca,Nunca,Propia,2,6,6,2,2,7,5,Delincuentes comunes,No ha participado,Igual,Una o dos veces al mes,Nunca,Nunca,Satisfecho(a),0,0,3.0,3.0,1.0,1.0,1.0
Andina,Urbano,,Mujer,1,Mujer adulta mayor,18+,Trabajando?,Mestiza,7,5,2,Menos de 10 minutos,No,No,No,5,4,5,,Frecuentemente,Nunca,Nunca,Nunca,Otra situación,,5,6,,7,2,3,Delincuentes comunes,Sí ha participado,Igual,Nunca,Nunca,Nunca,Satisfecho(a),0,0,4.0,,1.0,1.0,1.0
Andina,Urbano,,Mujer,1,Hombre adulto joven,Ninguno,Está buscando trabajo activamente?,Blanca,7,2,7,Más de 1 hora y hasta 3 horas,,No,No,7,7,Derecha,Nunca,Rara vez,Rara vez,Algunas veces,Frecuentemente,7,7,1,1,7,7,1,1,Las BACRIM,Sí ha participado,Peor,Una o dos veces al mes,Una o dos veces al año,Nunca,Insatisfecho(a),0,0,2.0,1.0,2.0,3.0,4.0
Andina,Urbano,,Mujer,1,Mujer adulta mayor,5,Trabajando?,Mestiza,3,1,1,Más de 30 minutos y hasta una hora,No,No,No,1,1,5,Nunca,Nunca,,Algunas veces,,Alquilada,1,5,5,1,1,,4,Pandillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,1.0,1.0,,3.0,
Andina,Urbano,,Mujer,1,Hombre adulto,11,Está buscando trabajo activamente?,Mestiza,5,4,3,Entre 10 y hasta 30 minutos,No,No,No,4,4,3,Frecuentemente,Rara vez,Frecuentemente,Rara vez,Frecuentemente,Prestada/cedida o compartida,2,3,5,3,2,1,3,Guerrillas,Sí ha participado,Igual,Nunca,Una o dos veces al año,Una o dos veces al año,Insatisfecho(a),0,0,2.0,4.0,4.0,2.0,4.0
Andina,Urbano,,Mujer,1,Mujer adulta,14,Trabajando?,Blanca,4,4,5,Más de 1 hora y hasta 3 horas,No,No,No,1,1,Izquierda,Rara vez,Rara vez,,,,Alquilada,1,1,1,2,,2,,,No ha participado,Peor,Nunca,Nunca,Nunca,Muy insatisfecho(a),0,0,2.0,2.0,,,
Andina,Urbano,,Mujer,1,Hombre adulto mayor,16,No está trabajando en este momento pero tiene trabajo?,Blanca,7,4,5,Menos de 10 minutos,No,Sí,No,7,7,5,Siempre,Siempre,Nunca,Rara vez,Nunca,7,7,7,7,5,7,1,6,Guerrillas,No ha participado,Igual,Nunca,Nunca,Nunca,Satisfecho(a),0,0,5.0,5.0,1.0,2.0,1.0
Andina,Urbano,,Mujer,1,Mujer adulta,8,Se dedica a los quehaceres de su hogar?,,3,,1,[No Leer] No hay Policía/ No llegaría nunca,No,No,No,2,1,,Nunca,Rara vez,,Algunas veces,Algunas veces,Propia,4,,2,1,1,2,1,Delincuentes comunes,No ha participado,Igual,Nunca,Nunca,Nunca,,0,0,2.0,1.0,,3.0,3.0
Andina,Urbano,,Mujer,1,Mujer adulta,17,Trabajando?,,7,7,5,Más de 3 horas,No,No,No,7,7,,Siempre,Siempre,Nunca,Siempre,Rara vez,5,1,5,2,7,5,2,5,Crimen organiado y narcotraficantes,No ha participado,Peor,Una vez a la semana,Nunca,Una o dos veces al año,Insatisfecho(a),0,0,5.0,5.0,1.0,5.0,2.0
Andina,Urbano,,Mujer,1,Mujer adulta joven,11,Trabajando?,Otra,3,4,4,Más de 30 minutos y hasta una hora,No,No,No,3,3,Derecha,Algunas veces,Frecuentemente,,Nunca,Nunca,Prestada/cedida o compartida,,4,1,5,4,2,2,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,4.0,3.0,,1.0,1.0
Andina,Urbano,,Mujer,1,Mujer adulta mayor,17,Se dedica a los quehaceres de su hogar?,,7,7,7,[No Leer] No hay Policía/ No llegaría nunca,No,No,No,3,3,5,,,,,,,,,1,1,1,1,3,Pandillas,Sí ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,,,,,
Andina,Urbano,,Hombre,1,Hombre adulto joven,16,Trabajando?,Mestiza,5,2,2,Más de 30 minutos y hasta una hora,No,Sí,No,6,3,9,Siempre,Siempre,,,,Otra situación,,3,1,,6,5,4,Delincuentes comunes,No ha participado,Peor,Una o dos veces al año,Nunca,Nunca,Insatisfecho(a),0,0,5.0,5.0,,,
Andina,Urbano,,Hombre,1,Hombre adulto,11,Trabajando?,Mestiza,7,5,2,Entre 10 y hasta 30 minutos,No,No,No,6,7,8,Frecuentemente,Frecuentemente,Nunca,Nunca,Nunca,Otra situación,2,2,1,1,4,2,5,Pandillas,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,4.0,4.0,1.0,1.0,1.0
Andina,Urbano,,Mujer,1,Mujer adulta mayor,11,Se dedica a los quehaceres de su hogar?,Blanca,6,5,4,Más de 30 minutos y hasta una hora,No,No,No,5,5,Derecha,Algunas veces,Algunas veces,Algunas veces,Rara vez,Algunas veces,Prestada/cedida o compartida,2,2,2,2,3,2,4,Guerrillas,No ha participado,Peor,Nunca,Una o dos veces al año,Una o dos veces al mes,Muy insatisfecho(a),0,0,3.0,3.0,3.0,2.0,3.0
Andina,Urbano,,Mujer,1,Mujer adulta mayor,11,Está buscando trabajo activamente?,,5,5,6,Más de 30 minutos y hasta una hora,No,No,No,5,5,8,Frecuentemente,Frecuentemente,Rara vez,Algunas veces,Algunas veces,Otra situación,2,4,2,5,6,2,3,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Una o dos veces al año,Muy insatisfecho(a),0,0,4.0,4.0,2.0,3.0,3.0
Andina,Urbano,,Mujer,1,Mujer adulta mayor,1,Se dedica a los quehaceres de su hogar?,Blanca,4,4,4,Entre 10 y hasta 30 minutos,No,No,No,4,2,,Algunas veces,Frecuentemente,Nunca,,,Otra situación,,3,2,,4,1,1,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Insatisfecho(a),0,0,4.0,3.0,1.0,,
Andina,Urbano,,Mujer,1,Mujer adulta mayor,18+,Trabajando?,Mestiza,6,5,5,Menos de 10 minutos,No,Sí,No,7,6,8,Frecuentemente,Frecuentemente,Nunca,Nunca,Nunca,7,6,2,1,6,5,3,5,Delincuentes comunes,Sí ha participado,Peor,Nunca,Una vez a la semana,Una o dos veces al mes,Insatisfecho(a),0,0,4.0,4.0,1.0,1.0,1.0
Andina,Urbano,,Mujer,1,Mujer adulta joven,17,Trabajando?,Blanca,7,5,5,Menos de 10 minutos,No,No,No,7,6,Izquierda,Siempre,Siempre,Nunca,Nunca,Nunca,7,7,5,1,7,7,4,6,Crimen organiado y narcotraficantes,No ha participado,Peor,Nunca,Una vez a la semana,Nunca,Satisfecho(a),0,0,5.0,5.0,1.0,1.0,1.0
Andina,Urbano,,Hombre,1,Hombre adulto,11,Trabajando?,Mestiza,3,1,1,Más de 30 minutos y hasta una hora,Sí,No,No,1,2,Izquierda,Nunca,Rara vez,Frecuentemente,Algunas veces,Frecuentemente,Alquilada,1,7,7,1,1,3,5,Delincuentes comunes,No ha participado,Peor,Una o dos veces al año,Nunca,Nunca,Insatisfecho(a),0,0,2.0,1.0,4.0,3.0,4.0
Andina,Urbano,,Mujer,1,Hombre adulto mayor,18+,Trabajando?,Mestiza,3,3,4,Más de 30 minutos y hasta una hora,No,No,No,4,4,5,Rara vez,Algunas veces,,,,Prestada/cedida o compartida,2,2,3,3,4,2,4,Guerrillas,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,3.0,2.0,,,
Andina,Urbano,,Hombre,1,Hombre adulto mayor,5,Está incapacitado permanentemente para trabajar?,Blanca,7,7,7,Entre 10 y hasta 30 minutos,No,No,No,7,7,5,Nunca,Frecuentemente,Nunca,Nunca,Nunca,Alquilada,7,7,1,7,7,7,3,Ninguno,No ha participado,Peor,Una o dos veces al mes,Nunca,Una o dos veces al mes,Satisfecho(a),0,0,4.0,1.0,1.0,1.0,1.0
Andina,Urbano,,Mujer,1,Mujer adulta joven,17,Trabajando?,Mestiza,3,7,7,Menos de 10 minutos,No,Sí,No,3,6,Derecha,Frecuentemente,Frecuentemente,Nunca,Nunca,Nunca,Otra situación,4,3,1,2,2,1,3,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,4.0,4.0,1.0,1.0,1.0
Andina,Urbano,,Hombre,1,Hombre adulto,18+,Trabajando?,Mestiza,7,6,6,Entre 10 y hasta 30 minutos,No,No,No,6,6,5,Algunas veces,Frecuentemente,Frecuentemente,Algunas veces,Rara vez,6,6,6,7,5,5,4,7,Pandillas,No ha participado,Igual,Una o dos veces al mes,Nunca,Nunca,Insatisfecho(a),0,0,4.0,3.0,4.0,3.0,2.0
Pacífica,Urbano,,Mujer,1,Hombre adulto joven,11,Trabajando?,Blanca,4,3,5,Entre 10 y hasta 30 minutos,No,No,No,5,4,6,Rara vez,Frecuentemente,Rara vez,Rara vez,Frecuentemente,5,5,4,5,4,3,4,3,Delincuentes comunes,No ha participado,Peor,Una vez a la semana,Nunca,Nunca,Muy satisfecho(a),0,0,4.0,2.0,2.0,2.0,4.0
Pacífica,Urbano,,Mujer,1,Mujer adulta mayor,11,Trabajando?,Indígena,4,5,5,Más de 30 minutos y hasta una hora,No,No,No,3,4,3,Rara vez,,Nunca,Nunca,Rara vez,Prestada/cedida o compartida,3,6,6,3,2,5,3,Delincuentes comunes,No ha participado,Peor,Nunca,Nunca,Nunca,Insatisfecho(a),0,0,,2.0,1.0,1.0,2.0
